DEF A 50000
561 83459
284 211728
-196 190048
904 341144
550 110824
-252 282882
211 12609
-36 236827
-416 262991
562 10520
814 135222
520 103714
-561 496569
235 498728
-884 150533
7 492073
-609 364390
-143 149309
759 8673
-653 151097
312 207362
-59 52104
135 160054
200 460150
372 62782
882 429426
472 224583
720 134191
-359 204821
523 323083
177 414619
695 387960
-641 340724
89 1301
-771 389514
-556 198364
-76 94700
-563 252641
505 195191
-291 195540
614 54631
589 195242
712 456295
978 148327
622 175662
-240 270040
516 240629
163 292210
675 296433
-636 413586
-534 180901
-595 244141
122 433675
309 163166
723 347658
-822 476775
-887 483584
-1 332723
-887 307245
654 224556
585 8230
756 177594
-254 101327
586 359288
806 178457
193 4867
749 102433
953 466622
-757 302357
-875 405334
421 92759
-813 123442
128 494633
-604 160344
-359 99891
-631 319779
13 396497
-28 439103
-476 378
-99 352099
-91 51023
-871 283202
410 233945
428 429992
494 366588
330 168904
114 228913
-484 124276
-464 127143
-157 176979
90 50358
-137 344349
31 87533
-218 381212
-183 445719
827 200578
-439 476868
883 455857
-371 303660
-842 374044
-847 410643
-80 248148
-125 378899
-970 447481
-659 284687
-552 193256
-722 374635
-157 478820
-329 246004
-713 39846
-851 261919
165 451043
-421 361957
-756 91759
144 222961
-670 283203
-982 26578
995 139531
-227 254935
-551 18348
864 216890
665 75450
-728 181275
-284 323959
336 451210
-52 444744
-62 67046
865 313698
169 256179
35 172128
623 321650
-358 178648
-429 300349
841 37608
367 297921
-395 300137
-995 191242
401 60338
-250 323141
166 15225
-507 179238
-119 222951
494 188557
-974 291975
164 224275
609 402719
691 257523
-457 22967
-398 73179
-802 433866
-777 140225
655 75003
716 117375
119 485566
-861 388859
668 475253
96 398655
-524 277258
672 119262
853 326105
-948 1024
9 322230
364 387186
-197 158170
610 97102
-294 96146
141 217376
591 47852
899 60536
-185 135484
-380 358442
-752 257834
23 474667
111 213393
-21 93660
793 214747
-283 381708
444 289353
-486 345986
202 496318
-852 206776
577 373018
-746 289337
-659 334025
-488 352812
-537 155070
-251 294206
579 59199
-15 418709
-359 323347
-160 311106
-250 92416
821 73786
-912 204787
-644 451547
-324 47499
311 375474
-42 323343
-235 56241
74 436348
-745 137053
-955 306375
133 303714
-458 291352
-502 51839
979 461462
-666 338324
-718 31885
266 443997
356 410619
755 208341
724 17162
727 368844
-312 102392
392 128585
465 238678
370 351978
856 441751
-943 208641
-925 101102
435 180195
648 48002
907 418433
146 63810
899 21956
-924 498703
914 75733
163 8254
456 343166
-559 161288
-693 193341
-132 496636
-391 205622
-778 250708
807 44506
-698 150735
-197 162531
199 406935
774 80801
793 252928
-831 88602
-786 469052
652 295047
765 88327
-202 275621
-857 456618
-619 242667
-120 226375
496 65479
400 412197
111 182439
178 457834
690 490515
667 372713
-744 218270
355 1618
-403 64938
452 57547
83 328476
-497 130434
-405 208978
896 96061
-400 330213
-568 207434
173 451937
70 212320
984 268690
-284 342637
581 414206
910 411003
-621 200806
-284 372176
135 47825
-156 265465
-951 429740
106 47600
-399 108811
-972 393280
-731 471725
-183 194399
-370 55404
-624 418091
676 236280
332 101852
12 360478
414 76832
450 1470
274 330524
895 392601
-161 400481
723 438629
585 24149
433 265123
869 227274
323 385526
-918 67521
218 372086
155 273131
-835 481127
388 323832
-712 73550
689 393004
862 202485
944 477720
-667 12775
525 313336
737 219755
570 240877
54 366557
-987 1243
267 84474
1 278643
-965 375662
602 57831
-410 58525
-988 21055
724 414502
-713 233267
421 198455
-425 227050
-854 264618
858 75426
292 144313
440 471266
727 69633
32 223993
438 104324
721 76878
919 285616
-130 407369
-597 329268
-635 64291
-558 416786
612 465003
-741 3919
-726 452684
-260 162180
391 19595
355 304534
243 454158
-376 36033
-233 487620
-771 373158
-397 212241
934 489617
924 280773
473 295806
417 254048
602 101394
-667 29853
-584 152763
-562 187908
-742 130323
-720 102664
-612 340987
864 315701
-146 321695
-204 438242
410 36487
730 404280
509 410583
824 378207
482 283719
-519 245255
-565 94572
160 222518
-958 99949
-733 34382
224 120180
-61 305532
98 388477
882 484126
616 144023
-915 323700
452 455882
648 81190
-404 94267
328 380454
259 364497
106 388814
644 113506
-596 449345
-733 59933
48 251965
-415 229194
265 198982
-48 212938
-943 124503
-67 328978
-11 367319
512 269147
567 298491
-21 86824
228 161406
-647 100902
-210 121393
255 116313
791 207944
-337 320386
-790 218661
815 352096
-870 335816
38 327215
269 358797
-94 313864
-40 165963
519 328449
-706 278942
500 88870
66 126936
-17 309799
567 207212
221 47553
-788 31304
146 393447
-836 358486
-25 11989
645 445002
115 230943
433 219504
588 9052
-352 129723
-821 146906
-724 76314
51 233090
529 379659
385 212011
-10 17794
-425 88376
-638 219229
-883 172590
656 373612
-336 262259
738 415033
-855 455140
-650 219749
312 444143
-894 450265
27 209485
132 126268
487 477387
73 232297
-429 371046
646 444758
623 117814
647 436408
884 310297
308 91505
121 53028
995 244520
-81 349006
38 28959
1 131054
-457 494011
941 356237
802 43075
-903 346914
-117 245805
-965 141934
686 77209
753 261432
912 394398
375 97553
-195 131131
498 445485
-960 362693
-658 468512
-844 215525
-297 321076
11 185881
-790 158586
345 235889
488 18940
653 205902
-843 364195
509 125054
-975 47329
-524 218483
285 445923
571 834
329 143647
35 18981
284 431425
77 78776
400 169098
306 233796
41 55277
-298 382558
-715 135702
-730 372895
898 441892
-522 123185
481 354546
-278 406897
-879 131184
176 456053
-631 243566
157 386606
-863 340406
130 198701
143 38398
503 38050
553 339931
-219 488297
955 45532
674 131138
4 265468
970 180065
-839 199271
-136 449937
648 415905
841 257335
-966 91111
956 115551
-761 485498
841 173967
-934 479397
-600 290274
-785 457313
-317 285256
187 463706
182 278494
-297 370666
676 103660
-623 5259
-956 460229
-262 337687
943 479844
-186 485117
46 6069
-788 157279
12 268208
-939 387401
800 142241
236 291150
209 384420
394 456927
-649 250597
607 86292
764 61808
244 167651
695 119304
-931 241795
288 321358
-579 163870
707 282383
-457 79542
-446 46519
698 497194
-370 81758
151 412392
-113 221905
-421 176238
-71 371750
612 125576
-438 165024
382 120019
250 312570
-218 369434
-208 327462
-233 29652
-965 95392
607 435370
544 145512
203 372860
820 83563
-397 330894
-940 409206
-13 174622
-13 489551
-60 124818
-25 180703
458 272397
343 424474
476 418584
-724 411840
9 173645
-784 360588
-989 244656
-911 367098
-361 156679
-632 216611
-395 415944
488 2120
500 313052
-746 399593
-244 244270
58 447067
296 108465
-78 53125
173 237334
-629 383719
-5 287071
324 36561
343 251131
-745 425074
438 251263
51 198792
598 320400
179 44470
225 363743
789 229679
847 71331
299 484850
-397 79686
234 347206
910 215252
-246 337082
541 259542
-277 136387
949 258754
412 253086
483 97467
-678 329030
418 140071
828 88626
805 143493
220 121784
574 462383
720 364758
-864 158529
554 43159
-658 169876
55 283949
14 42549
562 304081
-489 68752
-143 19690
-464 37967
817 254824
-679 92722
-168 173403
-750 394937
-133 220674
538 141661
-135 101857
197 228529
-557 440781
357 452494
480 316658
92 284686
-416 401306
-517 444698
-730 492099
-733 251593
894 220164
-469 301740
987 15245
34 105433
-194 260314
465 283726
819 29094
863 489689
55 308476
-550 326292
61 298011
-994 97526
355 372014
-593 365471
-188 496403
-170 432381
897 371798
286 404133
-637 197879
-563 128068
47 442629
-829 383672
451 337835
999 196780
615 417084
779 31537
-302 333201
399 139396
478 355696
649 409551
-822 314130
-926 213287
-689 343577
989 123512
698 303073
-313 25839
95 334613
623 325859
-194 459044
700 90048
-690 390321
256 81152
-458 131203
-361 422138
-605 169470
-820 40324
-176 176708
782 358443
-663 256419
-589 209295
-558 236248
476 380896
241 11669
188 288811
-571 24774
465 315879
187 81568
852 482911
-143 41785
237 234909
-359 100833
248 288502
-311 237709
-168 318779
222 301737
557 495785
-920 434566
888 112776
716 470058
-188 87262
993 18247
-991 54867
234 50790
-794 212237
568 261295
-618 375075
718 111489
511 58658
100 123590
-177 315986
-352 360266
17 282019
405 235438
52 92484
-740 283879
459 149390
-889 455482
-480 315917
-465 42623
15 208004
-691 297900
60 128531
-43 32178
-753 423426
320 282495
395 363865
-970 499326
307 310525
-331 368736
832 211510
-279 48906
-785 202332
440 93812
183 75176
653 3065
-584 226457
412 61493
-642 199496
-236 313374
-155 182092
424 214426
149 481696
-407 45487
163 247579
910 15454
-349 183449
-155 43329
719 198091
792 401259
598 6819
711 72155
995 134951
68 339664
-228 412822
-974 405559
36 349786
867 265314
879 400703
492 141928
375 70891
-83 86632
-161 177203
798 458901
906 465172
-656 427555
-233 341829
147 161308
-105 241862
-630 399597
-664 311314
639 465223
-629 244486
13 367231
-173 300703
-23 1698
-743 442282
992 86797
24 144074
74 351690
46 343838
-462 494663
-182 383012
880 38866
-652 308316
-4 169813
405 5957
-390 429297
-963 456332
120 375115
794 129471
-454 22051
-705 110056
437 442298
768 417511
-692 95076
403 372296
-69 61572
-518 372537
-490 471735
-59 51999
-889 130297
660 162921
957 152216
573 291482
-551 106120
-996 426201
-947 44166
-856 120875
303 219457
-843 456589
313 254683
748 91652
839 417531
464 181521
-914 435000
588 92280
-514 162247
-494 12802
-872 196683
-971 385973
-555 281673
-407 414668
-904 56288
63 311487
261 63041
-446 748
905 165797
-760 494664
-955 496192
-56 6669
-682 278346
394 480883
-727 225065
-530 177878
558 285892
98 348430
981 73936
-69 35322
-464 198981
213 241372
119 311768
566 419285
859 273847
836 122726
-40 148943
-568 231458
-718 32056
-890 330277
-578 442559
791 196744
358 393869
-988 343015
462 138980
-754 376200
-458 291205
610 374981
119 340843
858 140909
-261 310299
-749 64702
-105 265226
-12 251955
39 243970
763 264056
-255 156906
101 496456
-188 85141
-469 242954
189 488572
766 289991
702 351112
444 279199
230 18116
361 401183
228 76955
791 1380
39 252219
255 264148
-896 343881
-547 434669
206 51706
-838 232194
-551 168846
528 499296
-913 93757
785 473067
785 144684
-907 366789
682 451285
-154 236606
-720 208980
996 442358
421 299226
152 274580
-47 143844
-318 44966
883 11913
-519 87616
452 210985
96 227150
181 9659
849 468329
216 182019
-45 119517
984 202643
-357 259139
168 376943
710 162906
968 314367
158 120505
-822 71102
347 107002
270 71553
509 458968
150 369340
838 240951
799 415869
933 442799
-669 385906
-767 348030
371 2500
-305 194512
-356 345746
-362 333727
387 346648
842 181884
-759 239985
-87 185605
8 437358
978 242553
-81 127436
11 455291
218 370542
-688 424715
-865 411297
341 291905
16 399256
-672 190426
-457 237937
630 124258
-256 74660
179 476414
-275 176649
-793 143191
-307 440755
-111 481909
76 135558
-835 183982
649 254700
412 266077
-425 451890
181 364624
925 444392
449 465551
508 174024
931 280468
229 100400
-27 92133
-696 52066
-327 152517
-944 266494
-69 233687
-693 28062
-482 78046
-683 478655
399 372466
102 200644
558 276608
537 331122
139 445986
552 458017
519 311596
775 176317
-397 81349
-790 306653
290 206659
-713 68167
837 112948
-898 304115
-267 211418
-745 248262
686 173039
764 17900
528 321589
-575 172911
-592 233710
-479 154807
549 479168
-94 386894
-545 144576
-131 466705
760 35039
-941 14126
633 172738
-446 49449
585 395442
-207 227569
724 69375
492 18206
634 458674
287 174615
119 94146
91 31152
-910 398279
165 416247
637 265167
240 41372
-68 369166
436 93560
525 61000
-181 368314
129 214510
699 334326
-709 42618
992 39490
-218 287045
513 485890
-737 489162
-863 215401
600 78451
548 422275
-593 30119
939 336112
314 470281
-390 145352
939 481774
-560 96903
-92 71739
-377 250437
519 163941
-213 124986
-172 416506
204 45143
-881 330306
665 261655
-438 34983
-552 325026
-881 283437
-493 280043
-396 241358
936 170877
-124 382055
-888 359739
343 38991
-583 164744
-117 482679
79 308419
-38 212916
-207 9975
826 274759
659 492231
-717 224328
663 331818
737 2539
375 231281
-698 75619
343 390750
167 90818
567 16301
-278 225490
711 294628
317 432397
-630 8739
-928 114907
-456 118377
-437 414314
578 343888
150 43476
401 474145
-607 129277
175 39878
-648 447399
244 324908
76 138926
191 370814
-994 496225
963 364520
251 477893
721 241282
721 292223
-366 477411
677 385722
132 357186
-338 162235
-997 96196
202 98097
2 291650
-696 263516
-283 85181
364 397487
-918 80117
24 349284
-379 418331
687 338507
-709 319971
653 456066
217 42134
-880 372599
-374 384509
-423 372521
925 360155
400 428555
-89 160389
702 163548
963 26967
-116 90027
-84 465302
-309 68071
-654 222114
-727 366998
78 25597
-492 330419
798 323580
-921 448022
572 237924
-279 222997
844 374301
500 183065
-566 455614
366 259064
-229 450337
-268 190941
-726 208258
575 343075
-681 438459
-642 14428
785 91906
-69 393832
-640 17257
-746 461519
634 94463
537 172121
364 193404
-975 407314
-664 109743
-297 41670
124 81704
-486 422006
565 462421
-822 280096
-372 472419
992 259177
891 423429
681 464302
440 39336
-704 26327
-28 150657
-133 326951
924 120680
691 177159
976 447362
106 115828
373 405836
-395 496002
-621 176609
-873 135477
-793 286172
963 302534
-678 287990
204 445318
-138 467621
-513 367952
-943 37199
-505 229346
383 380912
55 258151
-784 69336
548 212543
121 228089
-501 323820
863 314430
839 32368
977 472276
723 260446
-684 366824
195 412007
-787 333121
-657 177409
567 444495
-309 420175
-920 195403
-407 415974
-106 224528
913 259470
-748 90334
-706 95279
721 221019
-260 213657
315 164045
-120 37530
-803 166924
-429 84945
-954 289005
-763 275231
640 37029
635 210467
-165 378959
14 114767
-394 266584
845 324863
230 375704
-376 418457
867 266981
604 311647
559 9072
-953 197841
-736 66411
982 244606
98 187065
180 328194
-80 165133
-604 309297
318 212455
21 329252
-911 314693
662 283010
-298 318632
818 350155
-581 290438
-735 151009
350 389526
-689 389878
279 428247
856 300523
-720 108193
748 458082
451 111043
-335 75491
521 54285
66 201134
-742 461254
-228 399297
-212 155402
730 180191
200 309369
-243 114399
563 229246
-233 418813
465 116995
-247 173450
371 97776
793 492292
302 479872
888 413033
14 60761
-231 197531
931 147763
641 261260
276 358958
254 142203
-45 342943
-829 419642
-229 77102
-525 51462
-747 166001
-171 455034
507 179361
-149 132246
-587 417967
-616 53709
-283 455346
-217 492031
355 335978
-223 385424
224 318204
8 424482
-113 250091
-577 361273
942 182221
349 362302
397 126536
-871 444115
781 251647
653 343944
190 172326
407 113957
-371 354693
230 498347
965 196347
-450 426999
-760 445488
105 180359
-128 267094
-246 463958
-660 47172
-672 84133
103 324068
729 285929
56 476191
56 420386
-445 298240
-58 312866
885 76372
852 419905
621 215993
-586 31243
-203 323936
-229 294723
202 303727
146 236452
-607 471482
456 221805
-538 257268
-250 337496
-143 171783
-356 177648
963 311741
-3 241096
-465 352179
-459 116122
122 180938
-483 97674
-52 435800
727 95740
166 41790
162 264557
-958 467218
-89 18385
53 107436
523 431527
378 36367
-270 2876
-921 338019
309 432827
829 230948
-184 173895
127 496777
-770 422033
783 278460
-899 369088
-670 491053
-579 238702
828 137299
-873 157085
-932 370901
-934 124770
207 338829
9 31615
585 348661
912 204540
644 73243
460 375563
-679 353131
-712 466810
89 1732
446 490990
-38 216900
-205 24623
-259 105808
-32 442697
-2 385782
-348 306761
-784 321927
329 496006
297 483168
507 10609
217 404855
-775 92001
205 498972
938 79782
197 218714
-359 280009
806 398022
-925 342158
577 89801
493 146506
-225 294208
745 173138
-33 106305
-86 233986
-834 372968
-631 298280
424 13629
-235 294846
-317 249190
-735 491255
-486 438010
950 491391
809 366351
-612 121690
773 26118
402 14673
485 378580
796 284659
662 64662
937 324649
-873 292576
451 294654
688 31075
-958 331902
-546 12112
676 44159
906 359356
392 32392
-118 111913
953 374130
-463 354625
-475 44461
662 409246
-530 116215
865 219397
569 300064
508 88667
548 55418
127 254299
369 378078
-903 382127
383 278645
-268 319509
-604 76283
435 491946
-936 18084
-200 438051
127 106299
-160 228789
-728 52070
803 469086
-326 314947
-665 195370
-525 170107
-308 449955
440 443354
-606 400380
18 445917
-742 367458
-1 65838
192 369815
-956 498281
-475 458078
410 240221
613 252994
-446 490975
360 366761
538 354708
-365 136587
336 162986
-434 99685
-135 355866
615 332917
-338 369254
-154 65059
157 453457
-225 48456
-59 412621
-660 461724
368 125840
-703 400923
-70 61419
497 319309
-666 451404
473 90326
-509 308605
500 245945
336 290489
17 218353
916 145839
918 367189
327 28794
-811 130815
-858 330845
-403 89034
166 169305
-599 157956
221 313592
162 198991
-582 465911
882 340601
-440 468241
-123 380649
-997 177341
45 184772
961 174813
-650 205019
-454 426130
489 65791
76 427717
-768 454262
255 96519
-370 194636
413 424159
936 450476
672 100345
-774 350417
542 172139
-933 317172
-180 167944
715 1123
-331 446691
-876 179098
-288 79472
-868 172303
-462 243457
97 424634
-350 215753
535 62018
-532 82610
-689 460441
618 131933
-725 356157
-724 320578
623 446668
-82 100827
-880 243702
582 170558
403 428550
74 482615
671 201173
-17 119521
-736 46911
-854 398334
-959 226608
441 153837
573 342648
-336 446571
-301 123929
-585 161457
75 430289
-606 295760
-845 93808
-517 301197
647 304630
779 191300
417 55072
-671 280289
610 176883
-652 428979
-430 470781
-412 440101
576 156098
366 173972
-323 127359
804 450056
-894 5573
706 340556
-146 262141
841 481480
-148 18070
561 391036
-937 83137
66 438134
-284 254833
-831 329057
308 81508
-624 478869
-76 181858
-235 493868
-686 76567
-355 256094
-847 253841
664 435851
-897 173872
-325 304343
158 38962
-32 106677
551 347958
-44 333947
534 484552
-33 356565
844 388102
740 68845
135 17841
148 174970
140 72503
217 448710
-357 99913
-729 320121
499 237492
622 82020
314 476961
81 495217
548 493992
429 376493
-550 120845
478 142076
330 322176
-957 81565
-172 186476
555 93787
-133 376056
-80 406
-510 279727
681 452706
167 21744
221 117258
252 145624
-188 293667
971 24502
-297 22748
535 3917
-692 245217
-679 497212
150 417229
-387 310256
-263 465520
853 467145
717 297267
-400 458540
-555 357866
544 306092
652 254062
-706 186794
-869 14648
-407 471780
686 464354
-556 74600
-802 33428
-895 121059
881 204050
748 25975
461 149166
497 226485
902 231205
-644 351163
-973 279816
251 258262
721 326149
363 236124
33 97727
-451 365677
888 79708
358 66028
-605 231945
-852 199704
231 426777
-621 343914
5 191253
938 107424
-337 433089
-702 470160
-171 158996
907 156084
-60 448604
-940 23918
861 67001
583 22013
671 191354
437 311551
-13 398835
-800 262441
940 390425
-893 113551
759 332173
-206 69792
569 37952
668 455500
-659 113319
-574 383265
727 302314
-610 90091
852 466386
555 182495
974 155645
501 450894
-714 378414
559 200037
-187 206045
497 26805
-340 79996
-34 297749
-287 144113
-270 113824
-964 249477
574 203435
402 493223
382 352314
-348 193139
328 346783
517 215851
91 44802
808 129705
-280 287000
937 132968
-229 187980
-538 410169
-867 285588
454 153373
878 417417
-727 409687
926 23913
224 258472
-982 84688
-464 302384
636 194192
-626 328107
482 139885
188 192676
-251 242449
661 134960
697 140800
825 123943
199 10448
-894 282245
-858 496787
322 433556
-396 308926
-72 116669
831 6463
-130 157665
-553 293689
211 218164
-32 179488
998 138306
348 228494
-766 390122
119 484836
691 220829
-38 135409
-192 491497
947 313569
417 445582
-115 395415
927 222992
-366 204038
86 22
214 141713
-945 484631
-200 236889
-804 241239
461 454442
848 187503
624 29302
102 182339
-169 306626
-46 372988
464 287950
406 318799
265 95865
316 33276
98 245443
946 253989
-376 46718
661 407376
495 36814
-856 383899
-712 133505
-398 117861
-668 278426
-558 449328
739 473112
283 222682
-952 162728
365 341805
-729 472873
-40 40461
-41 427511
40 197713
-628 92955
-801 234833
-284 368285
-946 358144
-938 428520
-637 44275
-943 98671
534 340682
303 470389
-171 436016
518 321378
747 319782
276 162670
-241 11631
-859 409504
163 22038
926 120226
481 179150
532 4463
-192 37978
26 382293
-38 252299
56 143397
-395 282193
-553 43158
-368 144218
-476 391553
508 116206
-458 426933
31 359594
-316 324938
-683 46162
-871 68833
-607 214098
-280 156821
-269 413494
673 381936
-725 23085
-487 217429
248 349374
308 150301
768 137431
-626 318481
960 542
282 424695
-516 494105
842 297860
724 363133
-276 353953
-183 455954
-189 377310
-154 35571
-231 401585
-692 35485
-47 205537
823 82842
992 301634
542 194863
538 148636
-923 461547
-364 54432
-433 259210
75 338388
401 2483
-175 144177
181 358204
-244 358222
668 112727
303 42941
-824 40384
536 126438
-754 415782
-926 55793
-47 306951
-161 390239
-870 365213
-804 388681
549 361692
-202 289400
338 297564
-571 133128
-117 412775
103 91005
857 281386
11 121743
517 80930
198 76319
159 200652
385 103857
-30 63195
992 298762
-800 217154
-394 151333
841 340667
-138 410156
-63 251226
918 465435
4 79490
419 141391
-977 139880
-6 19821
867 360712
-557 366245
-644 141213
1 217895
-670 22857
-524 239858
633 474134
-536 156144
-789 497282
325 209337
-322 153128
-289 233027
-474 197493
538 104119
198 171664
696 167203
114 93955
283 123879
-971 188330
-677 185560
-173 42678
-815 61283
-440 51234
793 323227
-256 199762
466 320319
875 396352
-468 229032
300 217893
316 227597
-985 209603
-176 132436
740 291422
120 69351
521 365425
-169 487055
970 108121
682 284879
-124 499521
-122 273384
897 369256
283 149366
-367 460740
589 119119
686 160237
679 324603
707 23534
998 3593
833 423258
-202 112226
218 204075
919 10934
757 93507
-823 361625
645 323173
788 362685
-700 376796
501 67970
920 109449
973 68665
-25 273318
-945 224286
-961 193858
-778 216054
724 118829
623 5583
-694 131092
744 123674
175 496741
475 141655
521 266821
-675 7831
170 445146
-312 332593
-975 53047
-576 176644
120 12913
-294 435979
850 266216
-616 323567
107 336257
-207 488751
361 128657
-432 214189
706 174877
-139 175980
379 576
118 82740
-981 349394
562 102138
717 140263
-427 502
-370 47558
40 433857
-533 80444
-806 259897
399 352212
946 129312
577 320911
-419 337935
-123 435143
99 348676
129 122602
22 448225
-863 302142
-57 142382
-23 196643
-755 388880
-433 52090
350 494728
-23 324971
-888 66784
549 144762
-354 290771
531 36540
465 488083
308 220150
-561 281861
534 272083
-390 359993
-211 307874
786 52361
-827 107856
697 5542
395 47206
735 454804
-975 403208
-892 48290
-400 295220
520 80194
6 241564
492 261362
635 348126
-437 270461
-143 329526
-791 3019
565 196655
457 228007
-427 101862
-405 283081
-571 225151
52 11383
-425 253474
-896 368380
844 17397
322 48558
-995 315389
-686 195712
132 305327
-339 304165
957 475963
-79 272822
339 126116
826 236975
193 239360
278 460502
371 318251
56 269198
-116 397330
-873 384041
-253 415754
-807 277743
-372 302043
687 279695
-626 369103
-780 305590
434 47971
580 31950
-887 350553
167 476069
-108 290943
719 310805
-303 217079
-596 425945
-942 309173
503 9356
-941 173264
733 136336
-606 128487
-267 349291
853 459473
-175 192737
-431 273064
983 53804
-554 68197
597 270999
383 284246
-940 282848
802 279494
932 213933
692 298387
831 376732
-904 215065
562 102717
25 254951
-138 83291
-150 422755
-577 179979
-726 419260
-483 215457
876 353142
-200 131344
-436 133590
-691 259444
111 17490
471 78596
-110 247535
-13 111138
49 337427
915 463848
429 323823
3 490294
905 243267
816 150379
163 427567
505 126487
-118 75523
-768 29871
618 350657
-604 247990
-502 80104
173 60570
808 149058
-502 333364
-636 17537
988 380157
-770 8041
499 304737
-783 486730
-785 393566
-989 236582
480 318568
-466 465236
-817 85568
850 251608
87 466913
-77 66555
-753 3590
162 348851
158 257104
-851 416991
-320 144203
752 161547
270 118438
49 6783
366 19214
727 157260
11 75386
453 170625
-774 468903
-158 363109
-760 99772
-292 459657
-505 292914
-900 459762
1 222069
186 136683
-115 372893
153 60227
766 331605
-63 394333
-322 449024
584 245202
73 37309
329 58181
315 118138
-883 268636
102 252989
188 28469
979 485571
-367 35461
-142 75577
-110 366982
-519 357050
-100 163584
-248 280629
-38 436350
-189 460337
755 454258
-198 363827
738 328150
402 407199
151 262512
693 200728
523 110450
855 347654
-868 461333
99 297943
640 76993
-536 462635
-777 316750
-475 133540
-66 54178
-854 249211
237 339971
534 224764
910 280960
-963 188209
-422 337769
162 463713
323 404367
696 336909
-305 434133
-231 376104
955 75417
151 354941
-774 11975
-860 360894
706 359759
791 488470
-917 490938
435 103725
-868 284728
556 442752
-273 497605
396 380625
-697 436441
137 21156
-3 215585
-806 415496
-921 103349
-569 93267
-109 392339
-165 74599
523 245100
78 262604
-852 495221
-357 477887
-843 292924
268 459787
-305 129386
-125 384548
947 401350
276 409547
-482 445568
-701 435982
-789 493754
-961 129085
923 285234
124 362692
-9 355780
608 253473
-592 418835
-362 247513
-704 29251
224 288242
702 324275
-295 31423
814 55369
582 407566
-355 263308
-801 237582
-326 80597
-39 295698
9 125102
-217 324469
-80 164778
567 392888
-519 88078
-294 19399
66 179282
814 417470
381 240027
713 324435
643 384203
246 394424
265 81605
25 295884
-435 15712
-750 83159
876 284597
318 181921
741 98778
-332 300847
179 392396
571 491744
-821 52519
-292 44831
862 103606
-432 380092
294 172090
799 429288
839 55923
-470 474176
-609 59494
988 461316
-899 377203
211 123807
-118 469612
152 24743
169 211458
115 118132
-198 108998
611 467006
-632 217322
160 427489
-656 125511
-255 372422
830 386403
721 264136
-776 20617
661 445036
-96 422043
694 79976
814 63
-116 122888
-525 434382
883 220243
813 306630
-873 253073
-48 285057
580 24448
366 384772
-852 410052
-100 315043
-317 112545
-630 279369
177 314412
-242 101696
108 140645
-735 238248
-488 138556
-480 348560
535 226078
-720 2670
126 393401
230 399454
-949 499453
-665 416864
913 4250
616 404066
671 67194
295 32231
-723 338188
-459 278814
-216 187467
4 255795
678 326510
-758 476919
627 148218
-602 253909
-375 458672
442 307383
-342 287973
535 474420
416 230067
-461 473573
277 211544
-639 480442
-7 293421
396 310316
-725 261728
260 226712
311 96149
521 138321
727 433396
941 369427
-937 251937
31 444473
-264 150584
-795 354420
497 247950
397 248080
199 333572
-262 115951
-2 62659
877 59278
-623 147462
-822 450059
79 429486
-738 342735
-873 199004
-145 371150
445 91734
-3 340388
-840 286338
-649 171256
666 421047
-63 445413
-31 246787
870 306694
476 376641
178 63063
-322 208083
-156 136319
-247 299521
-869 118771
-522 25979
855 412922
736 396997
527 75315
878 244865
-717 174196
255 453219
992 300911
674 285011
970 451166
198 219853
295 177714
995 75316
-181 226663
-298 370941
772 259563
-561 238281
-852 486053
453 268224
-486 351928
-203 458705
-147 486156
-710 474197
-478 272035
416 369208
-995 155261
467 459002
-964 307238
-444 283925
781 418930
-46 370411
-3 442415
-120 180604
-221 230673
337 43590
-127 37370
227 217434
211 9347
259 153682
-398 123876
-676 20823
-936 5634
-324 392317
709 366567
-575 222060
-359 108857
-429 308439
326 188021
939 282849
-24 435320
-47 74387
-334 433285
-919 457952
933 17962
-702 19882
-406 174236
941 382812
804 96170
-781 408754
302 41589
945 28694
544 249872
-345 177030
-844 230798
-615 417360
-765 135496
465 271570
-143 274708
-263 259411
693 30889
-447 393048
-470 23786
-642 2261
156 224235
-810 242239
442 290079
996 335415
-580 150429
158 232276
-413 408410
686 434478
-37 64198
85 324707
690 373917
152 198320
327 197472
-634 317297
767 244120
776 49493
727 454377
364 317513
746 422611
-141 328949
-528 51597
185 71083
-504 429501
-357 154973
-354 31500
806 246454
973 463896
283 499977
404 313696
-135 187341
582 183950
-290 258966
997 491816
-560 498445
-964 276010
-238 356573
-782 88245
-451 195865
441 362151
412 117347
106 54234
-788 170500
884 271119
-441 56893
-836 55341
-536 113709
-208 105584
-126 468760
633 447113
-188 464874
271 388888
39 5331
301 284653
-892 44841
221 228526
-833 382828
870 496711
-702 102348
-263 392669
-854 359378
-50 267237
171 235612
76 176874
-338 267576
927 408480
-96 453262
915 324084
619 413352
682 5925
542 95492
-388 463478
999 221217
914 126921
354 367171
-121 350739
-790 102437
369 347960
146 353221
973 169215
39 428258
-286 413962
-290 415025
182 72497
430 177360
-325 334297
-417 144372
-123 42594
-460 188631
-686 119502
-950 162334
451 72969
467 233887
-176 414321
-400 246669
457 311747
-123 189388
765 90256
-524 84514
746 109740
253 176516
-903 25621
-109 395511
634 62855
794 307711
-274 3863
-578 402948
537 455069
-7 38766
496 89898
-427 68673
-178 388090
399 328427
-430 420596
77 17772
-654 436763
-831 185999
-986 235485
872 247725
-719 432952
-1000 201255
-806 227447
-687 23141
-62 444597
336 446362
-895 229567
377 348312
